city_id,city,state,country,continent,population,area_km2,population_density,internet_pct,electricity_access_pct,unemployment_pct,literacy_pct,median_age,annual_rainfall_mm,avg_temperature_c,air_quality_index,hospitals,schools,crime_rate,green_space_pct,public_transport_pct,tourism_index,cost_of_living_index,avg_income_usd,city_score,developed,population_density_check
185,Palermo,Sicily,Italy,Europe,778086,168.81,4609.32,77.84,84.6,1.0,67.14,38.1,144.67,19.7,82.2,92,220,49.53,28.67,29.17,60.37,25.9,23279.83,55.8,0,4609.241158699129
287,Rancagua,O'Higgins,Chile,South America,1256967,143.12,8782.31,58.1,100.0,9.29,82.11,25.8,51.0,21.2,116.8,92,257,39.91,16.96,82.13,39.31,85.79,14712.77,57.98,0,8782.608999441029
11,New York City,New York,USA,North America,252468,264.91,953.03,59.48,,1.44,75.99,48.2,74.09,11.9,99.9,80,263,37.43,33.89,61.02,,30.61,25873.84,52.71,0,953.0331055830281
387,Villach,Carinthia,Austria,Europe,4176346,170.65,24472.63,96.73,80.36,1.0,87.12,33.9,48.73,17.1,98.3,89,236,53.88,55.97,76.21,45.99,71.64,59794.16,65.42,1,24473.167301494286
104,Medan,North Sumatra,Indonesia,Asia,642044,229.87,2793.07,85.79,76.78,9.59,84.05,40.3,103.74,24.2,54.3,85,252,34.49,61.25,45.51,64.68,39.65,52796.7,68.16,1,2793.074346369687
82,Chattogram,Chattogram Division,Bangladesh,Asia,378379,56.72,6671.35,75.73,89.47,8.05,,27.3,152.07,15.7,114.7,99,253,18.32,47.5,57.93,56.88,41.96,20323.5,65.32,1,6670.997884344147
39,Recife,Pernambuco,Brazil,South America,109725,48.21,2276.09,90.09,81.7,2.53,88.14,29.0,27.59,21.6,33.5,81,250,31.89,32.68,62.71,14.12,19.26,25980.63,65.14,1,2275.980087118855
319,Khamis Mushait,Asir Province,Saudi Arabia,Asia,1580424,295.77,5343.41,55.72,95.84,15.44,89.53,40.8,60.07,2.5,122.5,90,237,40.96,14.83,78.32,43.11,19.98,32430.3,57.54,0,5343.422253778274
199,Bilbao,Basque Country,Spain,Europe,481587,109.39,4402.66,100.0,73.62,5.64,85.93,40.1,145.17,21.5,117.8,97,235,42.76,37.57,73.98,86.26,75.44,26387.75,68.93,1,4402.477374531492
262,Córdoba,Córdoba,Argentina,South America,2270183,84.24,26950.54,79.46,83.22,3.36,65.83,27.4,65.89,12.1,32.9,90,229,46.82,2.0,46.1,70.86,58.79,31175.04,61.66,0,26948.990978157646
147,Qom,Qom,Iran,Asia,2224976,59.61,37322.57,85.1,89.81,2.73,98.4,39.0,94.51,18.9,122.8,82,248,50.69,47.39,21.41,77.1,60.0,16701.42,62.86,1,37325.54940446234
399,Mons,Wallonia,Belgium,Europe,1941313,186.8,10392.2,86.63,86.5,3.92,73.37,22.9,125.58,18.4,106.7,82,267,54.46,11.46,64.3,72.72,70.35,25982.36,60.24,0,10392.467880085653
148,Ahvaz,Khuzestan,Iran,Asia,213059,95.51,2230.8,72.24,100.0,10.25,76.86,33.3,40.89,18.7,26.1,84,241,54.23,24.11,23.62,41.64,76.52,25859.15,59.85,0,2230.750706732279
311,Riyadh,Riyadh Province,Saudi Arabia,Asia,982560,356.88,2753.16,60.3,71.47,9.81,75.66,31.0,60.5,14.8,74.1,85,269,28.5,16.57,75.2,48.55,68.78,22054.84,57.39,0,2753.194351042367
291,Lima,Lima,Peru,South America,570290,85.46,6673.35,80.55,74.42,8.29,96.8,32.7,125.81,19.1,58.2,99,255,43.47,18.44,50.9,79.63,22.35,17306.55,65.41,1,6673.180435291365
124,Abuja,Federal Capital Territory,Nigeria,Africa,647150,428.03,1511.94,74.46,100.0,6.77,84.11,37.3,95.02,11.3,91.0,83,285,25.81,30.42,44.74,100.0,37.05,49520.43,68.23,1,1511.9267341074224
374,Lausanne,Vaud,Switzerland,Europe,1280808,255.14,5019.98,53.92,79.06,12.87,63.05,30.5,137.07,10.7,111.3,89,264,50.9,27.22,68.09,85.06,79.66,15576.29,55.99,0,5020.020380967312
97,Quetta,Balochistan,Pakistan,Asia,714552,29.29,24394.44,100.0,94.21,9.98,94.38,42.0,113.82,17.0,85.0,82,251,56.68,24.99,65.18,65.38,48.69,10973.15,68.11,1,24395.766473199044
144,Karaj,Alborz,Iran,Asia,1428249,143.7,9939.26,69.85,97.48,8.08,72.43,35.5,97.39,29.6,78.6,84,259,34.76,12.84,52.57,36.9,85.55,31157.01,56.94,0,9939.102296450941
240,Goyang,Gyeonggi,South Korea,Asia,127100,64.75,1962.88,100.0,92.11,5.28,95.92,27.1,145.7,13.5,54.1,97,274,29.23,23.8,55.16,12.87,42.46,41443.29,65.67,1,1962.934362934363
479,Napier,Hawke's Bay,New Zealand,Oceania,291605,110.65,2635.47,72.14,,9.55,75.9,40.8,152.39,14.7,47.9,93,231,39.18,27.8,6.37,56.04,75.26,107482.07,59.21,0,2635.3818346136463
98,Multan,Punjab,Pakistan,Asia,2710385,40.56,66826.04,85.42,93.39,3.28,84.87,30.1,46.7,24.3,102.8,102,248,69.77,42.57,28.83,45.43,43.72,11640.01,56.21,0,66824.08777120315
355,Poznań,Greater Poland,Poland,Europe,1588937,320.05,4964.68,100.0,,1.76,73.78,31.9,96.48,17.6,95.4,85,266,25.63,15.75,52.41,50.76,67.09,28238.55,63.58,1,4964.652398062803
123,Ibadan,Oyo State,Nigeria,Africa,1573658,137.0,11486.37,66.75,98.62,3.26,97.37,38.1,172.67,23.1,107.9,76,266,45.78,22.94,25.31,50.64,15.0,17534.88,55.83,0,11486.554744525547
184,Turin,Piedmont,Italy,Europe,714027,332.38,2148.2,87.49,100.0,2.49,75.1,37.4,153.36,30.3,61.6,65,255,46.9,44.65,84.69,79.82,51.02,17699.59,73.91,1,2148.2249232805825
203,Vancouver,British Columbia,Canada,North America,428988,120.37,3563.86,84.3,92.41,6.86,90.35,32.2,58.3,19.1,,78,214,43.02,21.5,77.84,69.94,104.23,34419.78,68.43,1,3563.911273573149
247,Khon Kaen,Khon Kaen,Thailand,Asia,7257852,36.72,197675.1,71.82,85.23,1.0,92.46,28.9,169.89,18.5,113.8,90,245,56.55,33.15,30.4,36.12,72.98,26098.06,52.81,0,197653.92156862747
422,Brno,South Moravian,Czechia,Europe,505344,47.59,10618.92,74.86,100.0,5.38,84.24,33.3,23.89,21.0,75.9,82,244,27.77,2.0,53.64,65.61,50.89,31709.88,63.38,1,10618.701407858793
303,Valencia,Carabobo,Venezuela,South America,1697394,260.82,6507.93,87.21,87.96,1.0,90.74,39.6,15.57,16.0,98.9,87,277,56.95,43.73,38.82,51.48,30.05,22127.05,59.92,0,6507.913503565677
356,Gdańsk,Pomeranian,Poland,Europe,1219541,138.78,8787.69,84.99,84.08,1.0,97.75,18.0,143.47,33.3,119.7,92,259,36.34,62.82,66.98,21.82,101.08,26104.67,63.16,1,8787.584666378441
305,Maracay,Aragua,Venezuela,South America,4357160,103.41,42135.9,74.23,91.92,7.98,73.44,52.5,165.92,22.8,56.7,80,264,58.7,22.6,69.06,,62.85,12790.96,55.1,0,42134.803210521226
435,Drammen,Buskerud,Norway,Europe,1639038,278.19,5891.84,81.55,77.5,5.53,74.45,26.3,156.05,12.6,96.0,87,261,41.0,38.88,74.28,84.67,54.82,21508.8,65.35,1,5891.793378626119
288,Talca,Maule,Chile,South America,981744,115.87,8472.82,77.65,75.08,15.61,81.44,40.4,12.21,19.5,95.4,118,244,49.35,26.09,29.62,55.02,65.09,28223.77,53.85,0,8472.80573056011
126,Benin City,Edo State,Nigeria,Africa,705419,157.1,4490.31,73.95,100.0,7.27,,37.3,243.05,19.5,73.5,98,236,29.3,2.0,44.0,76.73,96.16,12671.01,63.14,1,4490.254614894971
455,Oulu,North Ostrobothnia,Finland,Europe,590011,117.85,5006.62,100.0,93.15,4.86,60.72,42.8,84.92,13.2,54.5,86,239,57.03,22.0,45.26,46.62,51.73,28919.02,61.8,0,5006.457361052186
224,Pretoria,Gauteng,South Africa,Africa,269240,37.17,7242.68,89.74,100.0,3.32,83.8,22.9,115.97,-0.2,117.4,97,249,49.46,10.69,10.75,100.0,54.59,22276.94,61.62,0,7243.475921442023
425,Liberec,Liberec,Czechia,Europe,1018500,45.23,22515.86,80.72,90.45,6.9,75.24,50.9,65.58,24.8,43.0,101,287,65.55,33.32,77.16,89.24,25.91,28813.74,70.46,1,22518.240106124256
220,Geelong,Victoria,Australia,Oceania,432665,54.82,7892.45,97.87,77.62,1.0,71.14,40.0,99.0,25.1,57.6,79,231,61.68,33.08,30.4,38.2,52.04,,57.79,0,7892.466253192266
130,Aba,Abia State,Nigeria,Africa,107712,43.53,2474.5,46.54,100.0,10.77,81.58,36.2,109.67,15.2,,83,235,20.69,26.81,65.85,77.43,64.47,23406.58,61.75,0,2474.431426602343
427,České Budějovice,South Bohemian,Czechia,Europe,1014879,245.57,4132.74,90.37,85.17,14.93,90.01,36.3,105.92,9.8,83.6,83,271,13.8,40.44,45.02,52.73,52.95,89446.7,66.4,1,4132.748299873763
403,Amadora,Lisbon District,Portugal,Europe,1037741,249.77,4154.84,74.94,97.03,7.62,92.21,29.7,74.36,15.9,126.6,86,245,11.85,6.57,91.94,76.21,60.66,86629.24,69.52,1,4154.786403491212
333,Haifa,Haifa District,Israel,Asia,389344,54.66,7123.46,91.15,79.83,7.54,91.7,22.7,143.77,5.8,104.6,81,273,47.21,19.27,42.03,53.51,53.6,17117.04,58.59,0,7123.015001829492
383,Linz,Upper Austria,Austria,Europe,395891,22.15,17874.92,73.24,86.43,1.0,89.52,45.3,88.86,11.3,119.7,68,267,48.14,39.92,52.73,42.12,53.69,79507.54,57.87,0,17873.182844243795
408,Almada,Setúbal District,Portugal,Europe,335367,252.02,1330.7,87.78,92.47,5.08,82.2,44.0,123.22,33.7,93.3,91,245,20.66,32.82,82.13,48.13,53.93,50754.31,67.53,1,1330.715816205063
477,Lower Hutt,Wellington,New Zealand,Oceania,3629767,318.57,11393.83,100.0,72.07,1.0,74.16,21.2,120.5,-0.2,71.5,99,257,36.54,29.66,57.66,57.18,56.59,5395.07,64.22,1,11393.938537840977
299,Tacna,Tacna,Peru,South America,3354579,20.0,167728.95,60.64,85.37,4.47,87.73,31.4,155.0,12.8,136.2,79,248,46.33,44.14,65.29,43.36,54.78,46327.83,57.5,0,167728.95
295,Piura,Piura,Peru,South America,201449,86.76,2321.9,81.86,72.48,11.16,93.0,30.5,377.07,-2.8,53.6,79,253,53.04,57.35,38.83,43.4,65.4,14723.4,62.14,0,2321.91101890272
372,Geneva,Geneva,Switzerland,Europe,438935,415.28,1056.95,90.44,85.38,5.55,75.22,24.8,55.03,34.1,85.2,88,209,56.77,21.41,42.75,1.0,43.17,51038.43,51.32,0,1056.9615680986324
391,Brussels,Brussels-Capital Region,Belgium,Europe,522804,20.0,26140.2,67.92,100.0,1.0,73.82,27.6,94.29,30.1,75.8,74,251,36.17,25.03,68.11,26.74,43.08,64170.47,59.04,0,26140.2
113,Novosibirsk,Novosibirsk Oblast,Russia,Europe,289602,60.69,4771.48,60.72,90.57,10.14,75.97,43.7,200.19,16.0,106.3,114,279,26.2,22.11,74.66,88.41,80.54,28035.37,63.68,1,4771.824023727138
180,Cardiff,Wales,United Kingdom,Europe,1017716,146.32,6955.2,84.26,88.19,5.01,86.54,36.3,53.81,21.7,159.0,75,245,54.35,34.64,90.5,72.39,59.7,11020.1,67.08,1,6955.412793876436
312,Jeddah,Makkah Province,Saudi Arabia,Asia,674755,170.56,3956.12,90.07,71.26,7.62,78.36,37.9,183.67,15.0,132.3,96,254,44.38,31.86,74.9,2.72,39.88,27301.79,54.39,0,3956.1151500938086
437,Kristiansand,Agder,Norway,Europe,380459,64.46,5901.93,71.4,90.67,2.57,64.33,30.1,38.17,22.8,120.7,85,239,63.6,25.53,11.76,81.06,108.92,21421.99,52.31,0,5902.249457027615
335,Petah Tikva,Central District,Israel,Asia,566429,113.61,4985.68,84.18,96.79,4.53,86.93,34.3,160.95,5.4,99.0,78,247,31.96,2.0,20.43,67.73,36.51,31019.57,58.46,0,4985.731889798433
490,Klang,Selangor,Malaysia,Asia,742078,213.92,3469.01,80.68,77.4,6.49,95.84,32.6,161.75,21.7,151.8,92,234,40.29,18.29,54.49,7.97,78.36,24926.04,53.01,0,3468.9510097232614
365,Västerås,Västmanland,Sweden,Europe,601086,97.03,6195.03,72.3,93.9,16.63,71.14,36.9,77.28,23.2,89.8,96,244,49.33,30.27,36.93,62.7,63.32,35196.16,57.33,0,6194.846954550139
234,Daegu,Daegu,South Korea,Asia,996823,367.18,2714.8,79.3,76.58,12.83,77.38,39.2,80.07,17.9,115.4,88,247,36.65,19.96,33.07,64.25,69.48,64257.36,55.7,0,2714.807451386241
447,Kolding,Southern Denmark,Denmark,Europe,1682583,319.65,5263.85,100.0,83.48,5.0,98.0,31.5,133.91,13.7,83.1,101,253,12.46,11.79,33.87,90.18,75.74,17701.28,69.69,1,5263.829188174566
165,Nice,Provence-Alpes-Côte d'Azur,France,Europe,1108382,254.29,4358.67,63.22,100.0,8.92,77.77,30.1,194.36,16.5,,101,235,72.04,36.35,30.92,66.56,91.77,80519.94,61.19,0,4358.732156199615
137,Konya,Konya,Turkey,Europe,994580,150.43,6611.47,78.93,73.35,7.5,78.71,41.6,90.52,10.8,37.2,83,242,30.8,18.89,70.84,100.0,60.66,26913.16,71.24,1,6611.580136940769
198,Palma,Balearic Islands,Spain,Europe,458796,74.1,6191.71,64.1,100.0,6.56,83.46,32.8,57.91,18.2,134.4,82,266,37.67,14.56,25.29,100.0,70.91,34808.14,60.28,0,6191.578947368422
259,Buon Ma Thuot,Dak Lak,Vietnam,Asia,2279864,96.18,23705.19,100.0,,10.84,,28.7,97.92,14.7,41.1,76,244,19.6,20.75,69.42,47.68,69.9,19155.7,71.38,1,23704.13807444375
233,Incheon,Incheon,South Korea,Asia,2081790,150.75,13809.8,60.24,88.86,1.35,99.27,27.5,60.74,16.7,74.1,89,243,36.97,24.75,5.67,31.04,61.06,55706.38,52.17,0,13809.55223880597
116,Nizhny Novgorod,Nizhny Novgorod Oblast,Russia,Europe,333489,64.75,5150.55,79.18,96.32,5.46,75.21,38.5,139.08,16.0,85.4,92,242,53.94,36.78,86.82,73.54,39.24,37388.54,67.45,1,5150.409266409267
121,Lagos,Lagos State,Nigeria,Africa,774015,39.51,19591.36,84.75,96.77,8.72,75.15,36.0,88.42,12.0,78.0,103,246,48.68,43.8,32.27,64.93,19.14,42493.83,62.81,1,19590.356871678057
354,Wrocław,Lower Silesian,Poland,Europe,1240575,248.08,5000.64,83.29,97.72,unknown,84.43,29.2,197.77,16.8,65.2,87,246,5.0,24.82,58.85,94.25,47.37,37912.16,74.56,1,5000.705417607223
225,Gqeberha,Eastern Cape,South Africa,Africa,477879,120.36,3970.4,64.49,100.0,2.1,76.15,35.5,74.11,12.7,15.8,96,248,45.34,30.45,41.87,74.45,34.21,51074.72,67.38,1,3970.4137587238283
409,Agualva-Cacém,Lisbon District,Portugal,Europe,1289699,20.0,64484.95,77.87,86.3,1.0,70.01,37.0,117.9,27.7,125.5,93,247,48.6,39.04,48.55,41.94,20.17,7816.14,55.68,0,64484.95
342,Rotterdam,South Holland,Netherlands,Europe,1246158,149.06,8359.96,84.42,91.11,5.74,92.96,38.6,389.71,27.4,96.0,81,268,34.79,30.34,49.19,94.86,76.25,35378.92,68.21,1,8360.110022809607
128,Kaduna,Kaduna State,Nigeria,Africa,4697977,33.49,140281.39,76.52,100.0,4.4,96.66,36.5,184.74,31.9,67.1,84,248,38.91,51.85,32.66,61.83,42.23,87897.15,66.91,1,140279.99402806806
286,Temuco,Araucanía,Chile,South America,1542302,68.61,22478.43,81.76,100.0,7.95,82.94,40.1,108.6,13.0,50.2,74,231,30.89,42.84,67.35,35.87,80.05,34320.4,68.59,1,22479.259583151143
418,Ioannina,Epirus,Greece,Europe,2041945,414.75,4923.27,92.93,100.0,3.97,100.0,39.7,271.02,27.4,132.6,87,275,33.11,52.62,59.48,54.9,46.06,14862.56,69.95,1,4923.315250150693
108,Tangerang,Banten,Indonesia,Asia,1882477,78.33,24031.77,66.08,92.95,2.31,80.04,34.8,126.02,18.2,86.3,79,274,22.64,43.1,46.6,100.0,56.62,18753.28,67.45,1,24032.643942295417
376,Winterthur,Zurich,Switzerland,Europe,169635,1127.38,150.47,83.47,72.72,1.0,59.57,30.4,79.55,9.5,82.7,94,281,25.75,32.72,57.03,73.3,65.6,38987.17,61.88,0,150.46834252869485
330,Kalba,Sharjah,UAE,Asia,83047,65.48,1268.31,89.13,88.74,10.5,100.0,32.4,156.73,15.8,155.8,102,236,35.05,28.3,46.33,69.32,43.71,61879.5,65.25,1,1268.2803909590714
134,Bursa,Bursa,Turkey,Europe,173366,88.04,1969.2,98.73,90.83,7.8,82.05,30.3,115.28,6.7,52.2,101,253,17.26,36.73,93.69,64.64,34.09,32795.93,77.61,1,1969.1731031349386
369,Jönköping,Jönköping County,Sweden,Europe,670062,134.6,4978.18,96.68,87.29,2.97,82.65,35.8,135.65,19.6,154.8,102,245,26.07,42.24,65.35,66.79,71.0,50152.6,68.56,1,4978.172362555721
45,Sapporo,Hokkaido,Japan,Asia,933431,123.55,7554.79,66.57,100.0,1.0,81.54,35.2,135.56,20.9,56.1,84,256,24.96,23.4,47.32,69.37,30.09,26275.26,65.7,1,7555.087009307973
469,Bray,Leinster,Ireland,Europe,3030862,332.29,9121.27,56.59,86.7,9.15,100.0,42.5,133.77,19.9,102.0,101,259,64.64,25.14,34.76,75.26,53.99,17642.48,55.2,0,9121.13515302898
66,Antipolo,Calabarzon,Philippines,Asia,2519101,243.07,10363.71,77.1,84.65,5.81,72.58,34.0,172.58,21.2,50.8,91,253,38.25,40.45,71.45,74.93,46.2,29422.61,68.74,1,10363.685358127288
284,La Serena,Coquimbo,Chile,South America,2940862,173.2,16980.03,,81.17,7.61,92.66,41.8,113.22,16.6,,71,277,42.15,48.16,33.19,100.0,35.51,24035.4,73.91,1,16979.5727482679
86,Rangpur,Rangpur Division,Bangladesh,Asia,8862119,178.93,49529.51,71.88,74.79,9.61,91.94,38.4,130.34,20.0,88.5,80,295,38.17,46.93,11.19,27.07,50.31,47805.29,52.08,0,49528.41334600123
243,Pattaya,Chon Buri,Thailand,Asia,433382,20.0,21669.1,100.0,96.07,1.0,73.68,35.6,54.91,18.7,78.5,78,252,18.2,60.13,19.76,100.0,56.7,27271.59,72.97,1,21669.1
187,Bologna,Emilia-Romagna,Italy,Europe,2651939,132.06,20081.76,73.26,85.62,6.01,64.44,28.1,87.47,14.7,189.9,87,234,45.93,50.05,53.41,19.17,38.82,77060.34,53.08,0,20081.31909737998
426,Olomouc,Olomouc,Czechia,Europe,7898432,76.86,102764.12,64.33,79.08,11.04,90.99,36.3,152.47,20.3,78.8,83,247,41.48,32.29,18.31,50.81,45.0,24440.17,54.36,0,102763.88238355452
160,Essen,North Rhine-Westphalia,Germany,Europe,869965,33.62,25878.09,56.73,92.29,3.52,86.5,29.8,115.44,12.9,62.3,86,262,21.53,39.83,78.36,100.0,63.66,27894.42,72.44,1,25876.41284949435
13,Chicago,Illinois,USA,North America,1328388,117.45,11310.04,70.49,99.96,9.14,84.16,31.5,64.27,23.2,95.6,86,264,16.33,12.31,57.9,53.53,15.0,38250.42,61.73,0,11310.242656449553
36,Belo Horizonte,Minas Gerais,Brazil,South America,2274955,340.01,6690.87,77.98,81.41,9.45,92.46,36.9,181.62,31.6,128.8,101,253,31.17,27.12,20.55,37.85,63.84,40857.16,54.32,0,6690.847328019764
29,Xi'an,Shaanxi,China,Asia,1556933,166.12,9372.13,77.93,69.65,7.32,92.82,29.0,105.12,10.7,10.0,76,246,34.48,27.3,5.0,10.56,42.01,23880.2,55.87,0,9372.339272814832
171,London,England,United Kingdom,Europe,2636186,57.12,46149.04,60.76,90.11,3.1,88.91,40.4,98.07,24.6,46.5,104,245,14.03,37.97,70.19,100.0,70.17,17135.85,74.29,1,46151.71568627451
143,Isfahan,Isfahan,Iran,Asia,9366827,20.0,468341.35,47.98,66.86,17.32,72.31,32.6,63.08,14.8,101.4,73,273,49.94,37.48,83.6,30.94,54.17,36942.89,50.15,0,468341.35
405,Coimbra,Coimbra District,Portugal,Europe,645507,185.15,3486.4,69.29,97.19,3.04,77.91,24.9,140.11,19.5,110.6,95,231,35.02,40.27,83.19,85.99,72.89,35424.89,68.09,1,3486.4002160410478
347,Tilburg,North Brabant,Netherlands,Europe,28885597,60.88,474471.62,82.9,91.33,5.79,76.32,35.5,60.34,11.0,14.4,95,266,35.62,42.39,65.07,71.42,34.47,,74.11,1,474467.7562417871
222,Cape Town,Western Cape,South Africa,Africa,3715481,140.12,26516.49,97.36,77.02,3.43,94.9,34.5,235.79,21.0,115.9,94,257,63.95,33.05,56.3,22.42,52.41,14491.79,57.05,0,26516.42163859549
96,Peshawar,Khyber Pakhtunkhwa,Pakistan,Asia,787322,25.86,30439.76,96.39,95.53,9.64,73.77,27.2,249.07,20.7,38.1,92,274,47.44,33.58,82.14,94.75,61.97,19409.41,77.51,1,30445.55297757154
52,Guadalajara,Jalisco,Mexico,North America,2098080,206.7,10150.16,74.94,83.76,1.6,80.92,28.4,262.21,20.0,84.9,72,266,19.09,8.8,38.51,51.76,47.33,22437.57,57.59,0,10150.362844702468
241,Bangkok,Bangkok,Thailand,Asia,3274728,45.75,71582.52,97.15,87.11,11.42,73.47,40.7,95.6,25.3,96.8,83,240,30.41,26.33,74.72,72.33,87.4,22799.33,67.65,1,71578.75409836066
378,St. Gallen,St. Gallen,Switzerland,Europe,964179,20.0,48208.95,80.66,100.0,3.7,76.63,32.3,159.05,11.7,87.7,79,244,18.57,18.77,44.92,59.22,70.89,26405.03,63.05,1,48208.95
385,Innsbruck,Tyrol,Austria,Europe,402993,22.17,18177.73,51.72,70.92,9.24,81.98,33.6,70.32,20.9,61.6,79,244,60.65,18.91,14.26,68.21,59.96,65058.63,50.03,0,18177.40189445196
179,Bristol,England,United Kingdom,Europe,1772148,97.65,18148.46,83.49,83.74,8.91,64.27,37.8,126.85,28.2,78.4,87,243,27.07,27.41,47.77,30.53,64.3,20741.73,57.2,0,18147.956989247312
42,Yokohama,Kanagawa,Japan,Asia,526375,189.27,2781.14,92.61,99.4,9.14,86.08,33.3,343.15,11.3,27.2,104,257,29.34,28.91,81.65,,66.6,24288.83,76.08,1,2781.0799387118927
443,Odense,Southern Denmark,Denmark,Europe,1964536,157.89,12442.15,57.14,78.72,2.61,82.24,34.4,158.38,12.3,101.9,103,254,18.6,25.03,91.08,78.92,43.24,31984.06,63.79,1,12442.434606371526
394,Charleroi,Wallonia,Belgium,Europe,1249908,174.06,7181.01,84.93,69.44,7.74,75.37,27.7,92.3,22.9,141.2,92,248,44.66,23.15,56.78,20.62,58.64,31076.07,52.09,0,7180.903136849362
207,Winnipeg,Manitoba,Canada,North America,483799,47.31,10225.66,67.31,86.47,4.68,86.0,36.9,102.94,20.9,43.4,93,256,14.88,32.19,63.01,61.56,49.49,22706.13,68.36,1,10226.146692031283
283,Concepción,Biobío,Chile,South America,7257610,277.95,26111.28,47.79,66.64,10.92,87.01,30.7,69.06,19.2,154.1,94,243,17.24,60.43,85.15,71.09,40.93,27484.9,62.82,1,26111.207051627993
255,Can Tho,Can Tho,Vietnam,Asia,7168223,86.03,83320.19,67.12,100.0,10.64,92.79,31.8,148.58,N/A,134.9,96,267,12.72,25.22,17.94,82.66,70.39,47002.66,62.36,1,83322.36429152622
419,Chania,Crete,Greece,Europe,4701671,102.6,45824.15,92.57,87.83,8.96,71.8,34.8,167.62,19.7,27.5,77,253,36.47,46.9,43.83,100.0,39.54,44209.69,75.01,1,45825.25341130605
5,Ahmedabad,Gujarat,India,Asia,62036,20.0,3101.8,78.04,88.88,1.0,94.18,32.4,164.75,26.6,74.5,96,254,8.96,34.12,39.82,36.98,65.25,19864.71,63.33,1,3101.8
257,Hue,Thua Thien Hue,Vietnam,Asia,478853,169.82,2819.69,89.62,100.0,7.83,88.39,30.1,133.01,9.0,136.7,81,289,12.55,24.45,32.36,28.57,51.13,39375.36,60.53,0,2819.7679896360855
456,Turku,Southwest Finland,Finland,Europe,4735230,129.05,36693.33,76.29,80.75,6.86,71.82,28.9,115.97,18.5,146.5,103,254,38.01,9.82,53.99,12.92,30.44,33128.32,49.8,0,36692.987214258035
101,Jakarta,Jakarta,Indonesia,Asia,2013551,75.33,26730.83,94.95,90.45,7.53,76.56,27.9,50.54,21.3,165.9,90,308,26.87,2.0,23.83,44.08,48.07,26521.87,55.95,0,26729.735829018984
227,East London,Eastern Cape,South Africa,Africa,1595323,1363.04,1170.41,88.93,81.59,7.1,72.95,28.5,121.92,16.5,98.7,75,245,41.21,31.44,59.27,39.71,79.45,35454.49,58.43,0,1170.4153949994131
434,Stavanger,Rogaland,Norway,Europe,6245638,20.0,312281.9,53.47,100.0,6.91,92.56,34.6,20.37,23.8,32.2,96,246,47.91,24.41,49.09,47.47,53.43,15435.14,62.22,1,312281.9
214,Perth,Western Australia,Australia,Oceania,1188158,67.75,17537.28,67.3,89.87,13.61,70.6,27.8,72.6,22.0,98.3,85,224,25.7,30.24,62.91,36.19,48.2,28408.64,56.94,0,17537.38745387454
429,Pardubice,Pardubice,Czechia,Europe,953343,27.6,34541.32,87.82,99.66,6.43,68.5,45.3,59.24,26.9,63.1,105,240,46.18,29.61,89.54,83.61,61.64,44565.34,72.62,1,34541.41304347826
172,Birmingham,England,United Kingdom,Europe,1579106,171.76,9193.92,49.38,75.02,2.19,96.36,38.1,44.37,32.0,120.6,103,242,38.22,30.7,54.97,36.02,47.91,19686.38,52.23,0,9193.677224033536
99,Gujranwala,Punjab,Pakistan,Asia,1531349,163.98,9338.35,92.6,100.0,1.0,62.86,46.1,70.82,25.1,76.2,83,216,12.61,10.99,43.44,58.65,66.27,22334.73,64.27,1,9338.632760092694
293,Trujillo,La Libertad,Peru,South America,2005134,478.9,4186.96,72.08,93.74,11.31,74.14,31.0,69.35,23.1,147.0,116,266,23.35,62.72,100.0,13.83,18.23,44828.26,63.67,1,4186.957611192316
216,Canberra,Australian Capital Territory,Australia,Oceania,356506,299.69,1189.57,57.33,92.27,6.56,,36.8,220.25,26.8,65.8,94,276,39.14,36.08,62.1,71.34,80.2,35269.96,63.92,1,1189.5825686542762
62,Quezon City,Metro Manila,Philippines,Asia,1679984,78.66,21357.96,99.81,92.4,13.39,82.46,35.2,79.54,24.5,87.6,93,276,47.73,37.19,53.05,41.72,67.05,59736.08,63.7,1,21357.538774472414
48,Kyoto,Kyoto,Japan,Asia,438653,137.5,3190.29,86.14,82.97,8.49,100.0,37.1,156.04,23.0,10.6,112,229,35.81,38.5,50.81,64.63,62.74,14230.27,73.66,1,3190.203636363636
33,Brasília,Federal District,Brazil,South America,767916,65.87,11657.19,70.49,100.0,9.14,84.45,26.6,252.81,29.0,19.0,75,275,46.95,41.44,92.1,29.13,58.94,39370.56,70.21,1,11658.053742219523
268,Salta,Salta,Argentina,South America,689559,156.3,4411.86,87.93,99.42,5.64,99.53,33.8,364.96,27.4,50.5,99,251,49.19,29.89,100.0,66.58,54.83,36781.39,76.36,1,4411.765834932821
328,Umm Al Quwain,Umm Al Quwain,UAE,Asia,1069165,102.83,10397.72,54.17,100.0,12.38,100.0,34.4,83.39,24.3,85.8,103,216,56.36,15.17,48.77,73.82,90.85,22090.98,59.5,0,10397.403481474277
201,Toronto,Ontario,Canada,North America,3659971,154.1,23751.27,58.16,79.72,4.34,,30.6,103.81,18.3,44.0,86,251,12.99,34.95,18.23,71.78,89.67,22632.28,62.61,1,23750.622972096044
454,Vantaa,Uusimaa,Finland,Europe,376085,877.42,428.63,72.07,84.46,3.19,56.84,38.3,114.05,26.9,78.0,100,242,24.26,22.84,5.0,37.46,52.17,40549.25,49.99,0,428.62597159855034
